Geneid	SRR14612090_fibroblast_male
ENSSSCG00000004864	58
ENSSSCG00000018662	0
ENSSSCG00000004865	141
ENSSSCG00000004866	138
ENSSSCG00000004867	0
ENSSSCG00000004868	134
ENSSSCG00000004869	2
ENSSSCG00000004870	1050
ENSSSCG00000004871	0
ENSSSCG00000004872	38
ENSSSCG00000004873	5
ENSSSCG00000004874	0
ENSSSCG00000004875	661
ENSSSCG00000004876	0
ENSSSCG00000004877	0
ENSSSCG00000004878	292
ENSSSCG00000004879	3
ENSSSCG00000004880	0
ENSSSCG00000004881	0
ENSSSCG00000004882	0
ENSSSCG00000004883	0
ENSSSCG00000004884	383
ENSSSCG00000019485	0
ENSSSCG00000019193	0
ENSSSCG00000004885	0
ENSSSCG00000004886	3
ENSSSCG00000004887	0
ENSSSCG00000004888	426
ENSSSCG00000004889	6
ENSSSCG00000004890	524
ENSSSCG00000004891	10
ENSSSCG00000004892	442
ENSSSCG00000004893	664
ENSSSCG00000004894	0
ENSSSCG00000004895	21
ENSSSCG00000020464	0
ENSSSCG00000004896	166
ENSSSCG00000004897	233
ENSSSCG00000004898	0
ENSSSCG00000004899	672
ENSSSCG00000004900	56
ENSSSCG00000004901	102
ENSSSCG00000004902	34
ENSSSCG00000004903	0
ENSSSCG00000018100	0
ENSSSCG00000004904	0
ENSSSCG00000004905	34
ENSSSCG00000004906	52
ENSSSCG00000004907	157
ENSSSCG00000004908	2262
ENSSSCG00000004909	0
ENSSSCG00000004910	0
ENSSSCG00000004911	0
ENSSSCG00000004912	314
ENSSSCG00000004913	0
ENSSSCG00000004914	0
ENSSSCG00000004915	285
ENSSSCG00000004916	125
ENSSSCG00000004917	158
ENSSSCG00000004918	12
ENSSSCG00000019572	0
ENSSSCG00000004919	301
ENSSSCG00000018687	0
ENSSSCG00000004920	216
ENSSSCG00000018933	0
ENSSSCG00000004921	225
ENSSSCG00000004922	0
ENSSSCG00000004923	3
ENSSSCG00000004924	4
ENSSSCG00000004925	0
ENSSSCG00000004926	160
ENSSSCG00000004927	588
ENSSSCG00000004928	0
ENSSSCG00000004929	22
ENSSSCG00000004930	16
ENSSSCG00000004931	8
ENSSSCG00000004932	0
ENSSSCG00000018672	0
ENSSSCG00000019094	4
ENSSSCG00000004933	0
ENSSSCG00000004934	635
ENSSSCG00000004935	350
ENSSSCG00000019584	0
ENSSSCG00000004936	184
ENSSSCG00000004937	0
ENSSSCG00000004938	1082
ENSSSCG00000004939	0
ENSSSCG00000004940	671
ENSSSCG00000018330	0
ENSSSCG00000004941	357
ENSSSCG00000004942	115
ENSSSCG00000020093	0
ENSSSCG00000004943	1327
ENSSSCG00000020140	0
ENSSSCG00000004944	24
ENSSSCG00000004945	24048
ENSSSCG00000018926	0
ENSSSCG00000019587	0
ENSSSCG00000019093	3
ENSSSCG00000019809	0
ENSSSCG00000019949	0
ENSSSCG00000004946	127
ENSSSCG00000004947	3
ENSSSCG00000004948	376
ENSSSCG00000019090	0
ENSSSCG00000004949	515
ENSSSCG00000004950	0
ENSSSCG00000004951	155
ENSSSCG00000004952	296
ENSSSCG00000004953	0
ENSSSCG00000004954	24
ENSSSCG00000004955	87
ENSSSCG00000004956	2
ENSSSCG00000019841	0
ENSSSCG00000004957	157
ENSSSCG00000004958	316
ENSSSCG00000004959	3
ENSSSCG00000004960	632
ENSSSCG00000004961	213
ENSSSCG00000004962	74
ENSSSCG00000004963	274
ENSSSCG00000004964	5
ENSSSCG00000004965	295
ENSSSCG00000019567	0
ENSSSCG00000004966	0
ENSSSCG00000004967	416
ENSSSCG00000004968	0
ENSSSCG00000004969	329
ENSSSCG00000004970	2328
ENSSSCG00000004971	115
ENSSSCG00000004972	159
ENSSSCG00000004973	608
ENSSSCG00000019659	1
ENSSSCG00000004974	266
ENSSSCG00000004975	2
ENSSSCG00000004976	20
ENSSSCG00000018921	0
ENSSSCG00000004977	0
ENSSSCG00000004978	0
ENSSSCG00000004979	834
ENSSSCG00000004980	72
ENSSSCG00000004981	0
ENSSSCG00000004982	422
ENSSSCG00000004983	188
ENSSSCG00000004984	63
ENSSSCG00000004985	136
ENSSSCG00000004986	218
ENSSSCG00000004987	401
ENSSSCG00000004988	192
ENSSSCG00000004989	111
ENSSSCG00000020316	0
ENSSSCG00000020557	0
ENSSSCG00000019710	0
ENSSSCG00000019006	0
ENSSSCG00000019982	0
ENSSSCG00000004990	1
ENSSSCG00000018115	1
ENSSSCG00000004991	0
ENSSSCG00000004992	0
ENSSSCG00000004993	35
ENSSSCG00000004994	7
ENSSSCG00000004995	43
ENSSSCG00000004996	360
ENSSSCG00000018638	0
ENSSSCG00000004997	340
ENSSSCG00000019885	0
ENSSSCG00000004998	920
ENSSSCG00000004999	167
ENSSSCG00000005000	78
ENSSSCG00000018377	0
ENSSSCG00000005001	941
ENSSSCG00000005002	33
ENSSSCG00000019737	0
ENSSSCG00000019717	0
ENSSSCG00000005003	284
ENSSSCG00000005004	78
ENSSSCG00000005005	1296
ENSSSCG00000005006	1487
ENSSSCG00000005007	19
ENSSSCG00000005008	29
ENSSSCG00000005009	549
ENSSSCG00000005010	63
ENSSSCG00000005011	474
ENSSSCG00000005012	1324
ENSSSCG00000020086	0
ENSSSCG00000005013	0
ENSSSCG00000005014	7
ENSSSCG00000005015	494
ENSSSCG00000005016	55
ENSSSCG00000005017	116
ENSSSCG00000005018	29
ENSSSCG00000005019	35
ENSSSCG00000005020	48
ENSSSCG00000005021	586
ENSSSCG00000005022	2555
ENSSSCG00000005023	33
ENSSSCG00000005024	2583
ENSSSCG00000005025	21
ENSSSCG00000005026	734
ENSSSCG00000005027	1179
ENSSSCG00000005028	2141
ENSSSCG00000005029	1426
ENSSSCG00000005030	10575
ENSSSCG00000005031	2
ENSSSCG00000005032	87
ENSSSCG00000005033	78
ENSSSCG00000005034	0
ENSSSCG00000005035	0
ENSSSCG00000005036	0
ENSSSCG00000005037	1423
ENSSSCG00000005038	1230
ENSSSCG00000005039	274
ENSSSCG00000005040	361
ENSSSCG00000005041	4517
ENSSSCG00000005042	648
ENSSSCG00000005043	527
ENSSSCG00000005044	0
ENSSSCG00000005045	646
ENSSSCG00000005046	261
ENSSSCG00000019745	0
ENSSSCG00000005047	24
ENSSSCG00000005048	113
ENSSSCG00000005049	78
ENSSSCG00000005050	871
ENSSSCG00000005051	26
ENSSSCG00000005052	159
ENSSSCG00000005053	343
ENSSSCG00000005054	613
ENSSSCG00000005055	6655
ENSSSCG00000005056	219
ENSSSCG00000005057	73
ENSSSCG00000005058	87
ENSSSCG00000005059	0
ENSSSCG00000019668	0
ENSSSCG00000005060	2500
ENSSSCG00000005061	56
ENSSSCG00000005062	160
ENSSSCG00000005063	0
ENSSSCG00000005064	87
ENSSSCG00000005065	191
ENSSSCG00000005066	841
ENSSSCG00000005067	0
ENSSSCG00000005068	0
ENSSSCG00000005069	4623
ENSSSCG00000005070	4597
ENSSSCG00000005071	887
ENSSSCG00000005072	827
ENSSSCG00000005073	299
ENSSSCG00000019792	0
ENSSSCG00000005074	115
ENSSSCG00000005075	2
ENSSSCG00000005076	90
ENSSSCG00000005077	0
ENSSSCG00000005078	302
ENSSSCG00000005079	0
ENSSSCG00000005080	0
ENSSSCG00000005081	2
ENSSSCG00000005082	448
ENSSSCG00000005083	527
ENSSSCG00000005084	1086
ENSSSCG00000005085	0
ENSSSCG00000005086	0
ENSSSCG00000005087	139
ENSSSCG00000005088	0
ENSSSCG00000005089	133
ENSSSCG00000005090	263
ENSSSCG00000005091	80
ENSSSCG00000005092	98
ENSSSCG00000005093	96
ENSSSCG00000020294	0
ENSSSCG00000005094	245
ENSSSCG00000005095	56
ENSSSCG00000005096	14531
ENSSSCG00000018427	0
ENSSSCG00000005097	196
ENSSSCG00000005098	20
ENSSSCG00000005099	1
ENSSSCG00000005100	0
ENSSSCG00000005101	37
ENSSSCG00000005102	273
ENSSSCG00000019811	0
ENSSSCG00000018879	0
ENSSSCG00000019197	0
ENSSSCG00000005103	96
ENSSSCG00000005104	206
ENSSSCG00000005105	128
ENSSSCG00000020069	0
ENSSSCG00000005106	0
ENSSSCG00000005107	0
ENSSSCG00000005108	0
ENSSSCG00000005109	0
ENSSSCG00000005110	1105
ENSSSCG00000018411	0
ENSSSCG00000005111	124
ENSSSCG00000005112	88
ENSSSCG00000005113	207
ENSSSCG00000019454	0
ENSSSCG00000005114	366
ENSSSCG00000018932	0
ENSSSCG00000005115	161
ENSSSCG00000005116	0
ENSSSCG00000005117	0
ENSSSCG00000005118	0
ENSSSCG00000005119	0
ENSSSCG00000005120	0
ENSSSCG00000005121	0
ENSSSCG00000005122	36
ENSSSCG00000005123	2
ENSSSCG00000005124	79
ENSSSCG00000005125	1
ENSSSCG00000005126	771
ENSSSCG00000005127	102
ENSSSCG00000018190	0
ENSSSCG00000005128	5
ENSSSCG00000005129	0
ENSSSCG00000018298	0
ENSSSCG00000019460	0
ENSSSCG00000005130	0
ENSSSCG00000005131	0
ENSSSCG00000005132	45
ENSSSCG00000005133	0
ENSSSCG00000005134	32
ENSSSCG00000005135	655
ENSSSCG00000018175	0
ENSSSCG00000005136	0
ENSSSCG00000005137	0
ENSSSCG00000005138	0
ENSSSCG00000005139	1
ENSSSCG00000005140	0
ENSSSCG00000005141	1
ENSSSCG00000005142	0
ENSSSCG00000005143	3
ENSSSCG00000005144	1
ENSSSCG00000005145	0
ENSSSCG00000005146	0
ENSSSCG00000005147	0
ENSSSCG00000018382	0
ENSSSCG00000005148	0
ENSSSCG00000005149	0
ENSSSCG00000005150	640
ENSSSCG00000005151	0
ENSSSCG00000018740	0
ENSSSCG00000005152	1
ENSSSCG00000005153	1
ENSSSCG00000005154	0
ENSSSCG00000005155	3
ENSSSCG00000005156	0
ENSSSCG00000005157	6
ENSSSCG00000005158	0
ENSSSCG00000005159	2
ENSSSCG00000005160	0
ENSSSCG00000005161	0
ENSSSCG00000005162	0
ENSSSCG00000019900	0
ENSSSCG00000005163	0
ENSSSCG00000005164	214
ENSSSCG00000005165	185
ENSSSCG00000019463	0
ENSSSCG00000019549	0
ENSSSCG00000005166	92
ENSSSCG00000005167	0
ENSSSCG00000005168	6
ENSSSCG00000005169	12135
ENSSSCG00000005170	1115
ENSSSCG00000005171	702
ENSSSCG00000005172	5201
ENSSSCG00000005173	328
ENSSSCG00000020562	0
ENSSSCG00000005174	1451
ENSSSCG00000005175	18
ENSSSCG00000005176	0
ENSSSCG00000005177	46
ENSSSCG00000005178	126
ENSSSCG00000005179	0
ENSSSCG00000005180	804
ENSSSCG00000005181	0
ENSSSCG00000005182	3
ENSSSCG00000005183	379
ENSSSCG00000005184	96
ENSSSCG00000005185	0
ENSSSCG00000005186	186
ENSSSCG00000005187	4
ENSSSCG00000005188	33
ENSSSCG00000005189	0
ENSSSCG00000005190	764
ENSSSCG00000005191	717
ENSSSCG00000005192	5
ENSSSCG00000005193	132
ENSSSCG00000019552	0
ENSSSCG00000018223	0
ENSSSCG00000018422	0
ENSSSCG00000020071	0
ENSSSCG00000018853	0
ENSSSCG00000005194	350
ENSSSCG00000005195	164
ENSSSCG00000018871	0
ENSSSCG00000019298	0
ENSSSCG00000019502	0
ENSSSCG00000005196	21
ENSSSCG00000019955	0
ENSSSCG00000005197	134
ENSSSCG00000018818	0
ENSSSCG00000005198	78
ENSSSCG00000005199	2
ENSSSCG00000005200	1
ENSSSCG00000005201	173
ENSSSCG00000005202	2
ENSSSCG00000005203	534
ENSSSCG00000005204	528
ENSSSCG00000005205	1199
ENSSSCG00000005206	2
ENSSSCG00000005207	469
ENSSSCG00000005208	422
ENSSSCG00000005209	0
ENSSSCG00000018137	0
ENSSSCG00000019937	0
ENSSSCG00000005210	0
ENSSSCG00000005211	11
ENSSSCG00000005212	84
ENSSSCG00000005213	0
ENSSSCG00000005214	2
ENSSSCG00000005215	779
ENSSSCG00000005216	0
ENSSSCG00000019119	0
ENSSSCG00000018654	0
ENSSSCG00000005217	310
ENSSSCG00000019459	0
ENSSSCG00000005218	147
ENSSSCG00000005219	192
ENSSSCG00000005220	63
ENSSSCG00000005221	29
ENSSSCG00000005222	213
ENSSSCG00000005223	263
ENSSSCG00000005224	306
ENSSSCG00000005225	20
ENSSSCG00000005226	0
ENSSSCG00000005227	570
ENSSSCG00000005228	0
ENSSSCG00000005229	2748
ENSSSCG00000005230	133
ENSSSCG00000005231	726
ENSSSCG00000005232	1188
ENSSSCG00000020424	0
ENSSSCG00000020639	0
ENSSSCG00000005233	0
ENSSSCG00000005234	316
ENSSSCG00000005235	262
ENSSSCG00000005236	0
ENSSSCG00000005237	0
ENSSSCG00000005238	0
ENSSSCG00000005239	4
ENSSSCG00000005240	16
ENSSSCG00000005241	85
ENSSSCG00000005242	1
ENSSSCG00000005243	0
ENSSSCG00000005244	0
ENSSSCG00000005245	144
ENSSSCG00000019243	0
ENSSSCG00000005246	103
ENSSSCG00000005247	1922
ENSSSCG00000005248	0
ENSSSCG00000005249	54
ENSSSCG00000005250	25
ENSSSCG00000018924	0
ENSSSCG00000005251	0
ENSSSCG00000005252	240
ENSSSCG00000005253	337
ENSSSCG00000005254	75
ENSSSCG00000018340	0
ENSSSCG00000005255	254
ENSSSCG00000005256	114
ENSSSCG00000005257	0
ENSSSCG00000019666	0
ENSSSCG00000005258	0
ENSSSCG00000005259	0
ENSSSCG00000005260	682
ENSSSCG00000005261	85
ENSSSCG00000005262	80
ENSSSCG00000005263	0
ENSSSCG00000005264	1710
ENSSSCG00000005265	0
ENSSSCG00000005266	0
ENSSSCG00000019540	0
ENSSSCG00000005267	3631
ENSSSCG00000019430	0
ENSSSCG00000005268	0
ENSSSCG00000005269	30
ENSSSCG00000005270	149
ENSSSCG00000005271	349
ENSSSCG00000005272	20
ENSSSCG00000005273	213
ENSSSCG00000005274	3404
ENSSSCG00000005275	0
ENSSSCG00000005276	585
ENSSSCG00000005277	458
ENSSSCG00000005278	2097
ENSSSCG00000018743	1
ENSSSCG00000005279	0
ENSSSCG00000005280	269
ENSSSCG00000005281	0
ENSSSCG00000005282	739
ENSSSCG00000005283	208
ENSSSCG00000005284	272
ENSSSCG00000018266	0
ENSSSCG00000005285	692
ENSSSCG00000019164	0
ENSSSCG00000005286	96
ENSSSCG00000005287	5157
ENSSSCG00000005288	349
ENSSSCG00000019939	0
ENSSSCG00000005289	0
ENSSSCG00000005290	0
ENSSSCG00000005291	929
ENSSSCG00000005292	4
ENSSSCG00000005293	0
ENSSSCG00000005294	0
ENSSSCG00000005295	0
ENSSSCG00000005296	0
ENSSSCG00000019139	0
ENSSSCG00000005297	124
ENSSSCG00000005298	0
ENSSSCG00000005299	0
ENSSSCG00000005300	5470
ENSSSCG00000005301	377
ENSSSCG00000005302	631
ENSSSCG00000005303	399
ENSSSCG00000005304	185
ENSSSCG00000005305	149
ENSSSCG00000005306	0
ENSSSCG00000018857	0
ENSSSCG00000005307	0
ENSSSCG00000005308	1325
ENSSSCG00000005309	6
ENSSSCG00000005310	268
ENSSSCG00000005311	8
ENSSSCG00000005312	0
ENSSSCG00000018700	0
ENSSSCG00000005313	44
ENSSSCG00000005314	6
ENSSSCG00000005315	21
ENSSSCG00000005316	5922
ENSSSCG00000005317	14362
ENSSSCG00000005318	733
ENSSSCG00000005319	372
ENSSSCG00000005320	87
ENSSSCG00000005321	79
ENSSSCG00000005322	435
ENSSSCG00000005323	186
ENSSSCG00000005324	5
ENSSSCG00000005325	25
ENSSSCG00000005326	0
ENSSSCG00000005327	0
ENSSSCG00000005328	0
ENSSSCG00000020235	0
ENSSSCG00000005329	0
ENSSSCG00000005330	0
ENSSSCG00000020567	0
ENSSSCG00000005331	0
ENSSSCG00000005332	0
ENSSSCG00000005333	0
ENSSSCG00000005334	0
ENSSSCG00000005335	0
ENSSSCG00000005336	0
ENSSSCG00000005337	0
ENSSSCG00000020272	0
ENSSSCG00000020181	0
ENSSSCG00000005338	434
ENSSSCG00000005339	992
ENSSSCG00000005340	3
ENSSSCG00000005341	1390
ENSSSCG00000005342	342
ENSSSCG00000020587	0
ENSSSCG00000005343	958
ENSSSCG00000005344	75
ENSSSCG00000005345	1
ENSSSCG00000019860	0
ENSSSCG00000005346	164
ENSSSCG00000005347	215
ENSSSCG00000005348	48
ENSSSCG00000005349	243
ENSSSCG00000020185	0
ENSSSCG00000005350	31
ENSSSCG00000005351	239
ENSSSCG00000005352	3
ENSSSCG00000005353	0
ENSSSCG00000005354	106
ENSSSCG00000005355	91
ENSSSCG00000005356	327
ENSSSCG00000005357	567
ENSSSCG00000005358	197
ENSSSCG00000005360	0
ENSSSCG00000005361	88
ENSSSCG00000005362	0
ENSSSCG00000005363	0
ENSSSCG00000005364	447
ENSSSCG00000005365	10
ENSSSCG00000005366	465
ENSSSCG00000005367	508
ENSSSCG00000005368	105
ENSSSCG00000005369	15
ENSSSCG00000005370	79
ENSSSCG00000005371	5
ENSSSCG00000005372	2184
ENSSSCG00000005373	423
ENSSSCG00000005374	3
ENSSSCG00000005375	3
ENSSSCG00000005376	46
ENSSSCG00000005377	22
ENSSSCG00000005378	116
ENSSSCG00000005379	4
ENSSSCG00000005380	3200
ENSSSCG00000005381	5456
ENSSSCG00000005382	1170
ENSSSCG00000005383	554
ENSSSCG00000005384	1685
ENSSSCG00000005385	239
ENSSSCG00000005386	34
ENSSSCG00000005387	1289
ENSSSCG00000005388	473
ENSSSCG00000005389	425
ENSSSCG00000005390	276
ENSSSCG00000005391	35
ENSSSCG00000005392	0
ENSSSCG00000005393	0
ENSSSCG00000019160	0
ENSSSCG00000005394	0
ENSSSCG00000005395	0
ENSSSCG00000005396	53
ENSSSCG00000005397	91
ENSSSCG00000005398	0
ENSSSCG00000020231	0
ENSSSCG00000005399	460
ENSSSCG00000005400	22
ENSSSCG00000005401	0
ENSSSCG00000005402	0
ENSSSCG00000005403	266
ENSSSCG00000005404	424
ENSSSCG00000005405	0
ENSSSCG00000005406	0
ENSSSCG00000005407	0
ENSSSCG00000005408	0
ENSSSCG00000005409	0
ENSSSCG00000005410	0
ENSSSCG00000005411	0
ENSSSCG00000005412	0
ENSSSCG00000005413	0
ENSSSCG00000005414	0
ENSSSCG00000005415	0
ENSSSCG00000005416	0
ENSSSCG00000005417	0
ENSSSCG00000005418	0
ENSSSCG00000005419	0
ENSSSCG00000005420	0
ENSSSCG00000005421	179
ENSSSCG00000005422	202
ENSSSCG00000005423	328
ENSSSCG00000005424	189
ENSSSCG00000005425	1564
ENSSSCG00000005426	16
ENSSSCG00000005427	94
ENSSSCG00000005428	841
ENSSSCG00000005429	78
ENSSSCG00000020046	0
ENSSSCG00000005430	770
ENSSSCG00000005431	21
ENSSSCG00000019308	0
ENSSSCG00000005432	2415
ENSSSCG00000005433	0
ENSSSCG00000005434	0
ENSSSCG00000005435	172
ENSSSCG00000005436	2019
ENSSSCG00000005437	2015
ENSSSCG00000020531	0
ENSSSCG00000020196	0
ENSSSCG00000005438	0
ENSSSCG00000005439	0
ENSSSCG00000005440	177
ENSSSCG00000005441	266
ENSSSCG00000005442	98
ENSSSCG00000005443	599
ENSSSCG00000018471	0
ENSSSCG00000005444	28
ENSSSCG00000005445	0
ENSSSCG00000005446	3
ENSSSCG00000005447	117
ENSSSCG00000005448	0
ENSSSCG00000005449	79
ENSSSCG00000005450	60
ENSSSCG00000005451	2871
ENSSSCG00000005452	0
ENSSSCG00000005453	5331
ENSSSCG00000005454	4
ENSSSCG00000005455	4504
ENSSSCG00000019701	0
ENSSSCG00000005456	0
ENSSSCG00000005457	279
ENSSSCG00000005458	0
ENSSSCG00000005459	2012
ENSSSCG00000005460	343
ENSSSCG00000005461	38
ENSSSCG00000005462	1068
ENSSSCG00000005463	2
ENSSSCG00000005464	514
ENSSSCG00000005465	40
ENSSSCG00000005466	1193
ENSSSCG00000005467	498
ENSSSCG00000005468	0
ENSSSCG00000005469	18
ENSSSCG00000018709	0
ENSSSCG00000019513	0
ENSSSCG00000005470	279
ENSSSCG00000005471	120
ENSSSCG00000005472	74
ENSSSCG00000005473	6
ENSSSCG00000005474	0
ENSSSCG00000005475	45
ENSSSCG00000005476	11
ENSSSCG00000005477	655
ENSSSCG00000005478	283
ENSSSCG00000005479	0
ENSSSCG00000005480	0
ENSSSCG00000005481	339
ENSSSCG00000005482	64
ENSSSCG00000005483	37
ENSSSCG00000019605	0
ENSSSCG00000005484	139
ENSSSCG00000005485	0
ENSSSCG00000005486	52
ENSSSCG00000005487	152
ENSSSCG00000018765	0
ENSSSCG00000005488	0
ENSSSCG00000005489	87
ENSSSCG00000005490	0
ENSSSCG00000005491	713
ENSSSCG00000005492	137
ENSSSCG00000005493	717
ENSSSCG00000005494	8045
ENSSSCG00000005495	0
ENSSSCG00000005496	1842
ENSSSCG00000005497	1916
ENSSSCG00000018892	0
ENSSSCG00000005498	852
ENSSSCG00000005499	90
ENSSSCG00000005500	123
ENSSSCG00000005501	321
ENSSSCG00000005502	7
ENSSSCG00000005503	294
ENSSSCG00000018690	0
ENSSSCG00000005504	0
ENSSSCG00000005505	105
ENSSSCG00000005506	623
ENSSSCG00000005507	900
ENSSSCG00000005508	537
ENSSSCG00000005509	33
ENSSSCG00000005510	62
ENSSSCG00000005511	14
ENSSSCG00000005512	17
ENSSSCG00000005513	233
ENSSSCG00000005514	1656
ENSSSCG00000005515	3067
ENSSSCG00000005516	1327
ENSSSCG00000005517	0
ENSSSCG00000019630	0
ENSSSCG00000005518	2753
ENSSSCG00000005519	53
ENSSSCG00000005520	3
ENSSSCG00000005521	0
ENSSSCG00000005522	167
ENSSSCG00000005523	0
ENSSSCG00000005524	283
ENSSSCG00000005525	1
ENSSSCG00000005526	0
ENSSSCG00000005528	335
ENSSSCG00000005529	0
ENSSSCG00000005530	0
ENSSSCG00000005531	357
ENSSSCG00000005532	165
ENSSSCG00000005533	5854
ENSSSCG00000005534	0
ENSSSCG00000005535	0
ENSSSCG00000005536	0
ENSSSCG00000005537	0
ENSSSCG00000005538	0
ENSSSCG00000005539	0
ENSSSCG00000005540	0
ENSSSCG00000005541	0
ENSSSCG00000005542	0
ENSSSCG00000005543	0
ENSSSCG00000005544	0
ENSSSCG00000005545	0
ENSSSCG00000005546	0
ENSSSCG00000005547	0
ENSSSCG00000005548	0
ENSSSCG00000005549	0
ENSSSCG00000005550	0
ENSSSCG00000005551	0
ENSSSCG00000005552	0
ENSSSCG00000005553	0
ENSSSCG00000005554	0
ENSSSCG00000005555	0
ENSSSCG00000005556	0
ENSSSCG00000005557	0
ENSSSCG00000005558	0
ENSSSCG00000005559	0
ENSSSCG00000005560	0
ENSSSCG00000005561	0
ENSSSCG00000005562	0
ENSSSCG00000005563	0
ENSSSCG00000005564	0
ENSSSCG00000005565	0
ENSSSCG00000005566	0
ENSSSCG00000005567	0
ENSSSCG00000005568	0
ENSSSCG00000005569	0
ENSSSCG00000005570	0
ENSSSCG00000005571	0
ENSSSCG00000005572	0
ENSSSCG00000005573	0
ENSSSCG00000005574	337
ENSSSCG00000005575	654
ENSSSCG00000018665	0
ENSSSCG00000005576	67
ENSSSCG00000005577	36
ENSSSCG00000005578	0
ENSSSCG00000005579	0
ENSSSCG00000005580	38
ENSSSCG00000005581	0
ENSSSCG00000005582	83
ENSSSCG00000005583	0
ENSSSCG00000005584	0
ENSSSCG00000005585	302
ENSSSCG00000005586	2
ENSSSCG00000005587	532
ENSSSCG00000005588	0
ENSSSCG00000005589	25
ENSSSCG00000005590	816
ENSSSCG00000005591	0
ENSSSCG00000005592	0
ENSSSCG00000018834	0
ENSSSCG00000019719	0
ENSSSCG00000005593	777
ENSSSCG00000018128	0
ENSSSCG00000005594	2
ENSSSCG00000005595	4864
ENSSSCG00000005596	516
ENSSSCG00000005597	406
ENSSSCG00000005598	16
ENSSSCG00000005599	73
ENSSSCG00000005600	400
ENSSSCG00000005601	18208
ENSSSCG00000019358	0
ENSSSCG00000005602	415
ENSSSCG00000005603	514
ENSSSCG00000005604	313
ENSSSCG00000005605	38
ENSSSCG00000018379	0
ENSSSCG00000005606	0
ENSSSCG00000005607	7
ENSSSCG00000005608	6091
ENSSSCG00000005609	9
ENSSSCG00000020000	0
ENSSSCG00000005610	39
ENSSSCG00000005611	145
ENSSSCG00000005612	2611
ENSSSCG00000018580	5
ENSSSCG00000005613	67
ENSSSCG00000005614	1831
ENSSSCG00000005615	67
ENSSSCG00000005616	5
ENSSSCG00000005617	202
ENSSSCG00000005618	13
ENSSSCG00000005619	17
ENSSSCG00000005620	15
ENSSSCG00000005621	688
ENSSSCG00000005622	24
ENSSSCG00000005623	135
ENSSSCG00000005624	210
ENSSSCG00000005625	2284
ENSSSCG00000005626	50
ENSSSCG00000005627	75
ENSSSCG00000005628	386
ENSSSCG00000005629	0
ENSSSCG00000005630	3
ENSSSCG00000005631	127
ENSSSCG00000005632	195
ENSSSCG00000005633	73
ENSSSCG00000005634	72
ENSSSCG00000005635	10
ENSSSCG00000005636	56
ENSSSCG00000005637	79
ENSSSCG00000005638	34
ENSSSCG00000005639	74
ENSSSCG00000005640	455
ENSSSCG00000005641	202
ENSSSCG00000019744	0
ENSSSCG00000005642	0
ENSSSCG00000005643	2314
ENSSSCG00000005644	270
ENSSSCG00000005645	61
ENSSSCG00000005646	133
ENSSSCG00000005647	30
ENSSSCG00000005648	133
ENSSSCG00000005649	196
ENSSSCG00000019822	0
ENSSSCG00000019510	0
ENSSSCG00000018944	0
ENSSSCG00000005650	490
ENSSSCG00000005651	286
ENSSSCG00000005652	320
ENSSSCG00000020494	0
ENSSSCG00000005653	0
ENSSSCG00000005654	4984
ENSSSCG00000005655	180
ENSSSCG00000005656	2812
ENSSSCG00000005657	108
ENSSSCG00000005658	71
ENSSSCG00000005659	182
ENSSSCG00000005660	174
ENSSSCG00000005661	7
ENSSSCG00000005662	52
ENSSSCG00000005663	25
ENSSSCG00000005664	1991
ENSSSCG00000005665	16
ENSSSCG00000020404	0
ENSSSCG00000005666	269
ENSSSCG00000005667	1349
ENSSSCG00000005668	288
ENSSSCG00000005669	139
ENSSSCG00000005670	28
ENSSSCG00000005671	1371
ENSSSCG00000005672	1031
ENSSSCG00000005673	407
ENSSSCG00000005674	8
ENSSSCG00000019429	0
ENSSSCG00000005675	139
ENSSSCG00000005676	105
ENSSSCG00000005677	51
ENSSSCG00000005678	250
ENSSSCG00000005679	120
ENSSSCG00000005680	1743
ENSSSCG00000005681	203
ENSSSCG00000005682	22
ENSSSCG00000005683	193
ENSSSCG00000005684	209
ENSSSCG00000005685	168
ENSSSCG00000005686	93
ENSSSCG00000005687	66
ENSSSCG00000005688	1068
ENSSSCG00000005689	194
ENSSSCG00000005690	56
ENSSSCG00000005691	90
ENSSSCG00000005692	106
ENSSSCG00000005693	128
ENSSSCG00000019133	0
ENSSSCG00000005694	7
ENSSSCG00000005695	0
ENSSSCG00000005696	161
ENSSSCG00000005697	143
ENSSSCG00000005698	77
ENSSSCG00000005699	0
ENSSSCG00000005700	0
ENSSSCG00000005701	2
ENSSSCG00000005702	148
ENSSSCG00000005703	0
ENSSSCG00000005704	173
ENSSSCG00000005705	0
ENSSSCG00000005706	3263
ENSSSCG00000005707	0
ENSSSCG00000005708	156
ENSSSCG00000005709	42
ENSSSCG00000005710	0
ENSSSCG00000005711	529
ENSSSCG00000005712	0
ENSSSCG00000005713	15
ENSSSCG00000005714	211
ENSSSCG00000005715	941
ENSSSCG00000018161	0
ENSSSCG00000018334	0
ENSSSCG00000005716	243
ENSSSCG00000005717	367
ENSSSCG00000005718	0
ENSSSCG00000005719	272
ENSSSCG00000005720	194
ENSSSCG00000005721	3
ENSSSCG00000005722	82
ENSSSCG00000005723	32
ENSSSCG00000005724	1189
ENSSSCG00000005725	155
ENSSSCG00000005726	5
ENSSSCG00000005727	0
ENSSSCG00000005728	84
ENSSSCG00000005729	75
