Geneid	SRR14612099_myofibroblast_female
ENSSSCG00000009196	0
ENSSSCG00000009197	12
ENSSSCG00000009198	0
ENSSSCG00000009199	0
ENSSSCG00000019664	0
ENSSSCG00000009200	0
ENSSSCG00000009201	0
ENSSSCG00000020270	0
ENSSSCG00000009202	0
ENSSSCG00000009203	0
ENSSSCG00000009204	0
ENSSSCG00000009205	0
ENSSSCG00000009206	20
ENSSSCG00000009207	102
ENSSSCG00000009208	626
ENSSSCG00000009209	10
ENSSSCG00000009210	82
ENSSSCG00000009211	630
ENSSSCG00000009212	48
ENSSSCG00000009213	153
ENSSSCG00000009214	32
ENSSSCG00000009215	168
ENSSSCG00000009216	204
ENSSSCG00000009217	2475
ENSSSCG00000009218	0
ENSSSCG00000009219	0
ENSSSCG00000009220	16
ENSSSCG00000009221	15
ENSSSCG00000009222	251
ENSSSCG00000009223	689
ENSSSCG00000009224	335
ENSSSCG00000009225	28
ENSSSCG00000009226	28
ENSSSCG00000009227	304
ENSSSCG00000009228	2
ENSSSCG00000009229	35
ENSSSCG00000020100	0
ENSSSCG00000009230	3276
ENSSSCG00000009231	13
ENSSSCG00000009232	0
ENSSSCG00000009233	157
ENSSSCG00000009234	73
ENSSSCG00000009235	127
ENSSSCG00000009236	124
ENSSSCG00000009237	96
ENSSSCG00000009238	652
ENSSSCG00000009239	0
ENSSSCG00000009240	6
ENSSSCG00000009241	690
ENSSSCG00000020405	1
ENSSSCG00000009242	508
ENSSSCG00000009243	96
ENSSSCG00000009244	7712
ENSSSCG00000009245	136
ENSSSCG00000009246	265
ENSSSCG00000009247	1256
ENSSSCG00000009248	45
ENSSSCG00000009249	1624
ENSSSCG00000009250	20
ENSSSCG00000009251	0
ENSSSCG00000009252	0
ENSSSCG00000009253	0
ENSSSCG00000009254	145
ENSSSCG00000009255	29
ENSSSCG00000009256	390
ENSSSCG00000020131	0
ENSSSCG00000018854	0
ENSSSCG00000009257	0
ENSSSCG00000009258	9
ENSSSCG00000009259	86
ENSSSCG00000009260	26
ENSSSCG00000009261	0
ENSSSCG00000009262	0
ENSSSCG00000009263	0
ENSSSCG00000009264	0
ENSSSCG00000009265	0
ENSSSCG00000009266	0
ENSSSCG00000009267	0
ENSSSCG00000014567	153
ENSSSCG00000014568	1968
ENSSSCG00000014569	9057
ENSSSCG00000019957	9
ENSSSCG00000018343	4
ENSSSCG00000014570	14
ENSSSCG00000014571	780
ENSSSCG00000014572	4
ENSSSCG00000014573	0
ENSSSCG00000014574	194
ENSSSCG00000014575	8
ENSSSCG00000014576	21
ENSSSCG00000014577	764
ENSSSCG00000014578	4320
ENSSSCG00000014579	710
ENSSSCG00000014580	69
ENSSSCG00000014581	26
ENSSSCG00000014582	0
ENSSSCG00000014583	0
ENSSSCG00000014584	0
ENSSSCG00000014585	0
ENSSSCG00000014586	6
ENSSSCG00000014587	0
ENSSSCG00000014588	0
ENSSSCG00000014590	0
ENSSSCG00000014591	0
ENSSSCG00000014592	0
ENSSSCG00000014593	0
ENSSSCG00000014594	0
ENSSSCG00000014595	0
ENSSSCG00000014596	0
ENSSSCG00000014597	0
ENSSSCG00000014598	239
ENSSSCG00000014599	0
ENSSSCG00000014600	1
ENSSSCG00000014601	3
ENSSSCG00000014602	0
ENSSSCG00000014603	0
ENSSSCG00000014604	1
ENSSSCG00000014605	0
ENSSSCG00000014606	0
ENSSSCG00000014607	0
ENSSSCG00000014608	0
ENSSSCG00000014609	0
ENSSSCG00000014610	1
ENSSSCG00000014611	0
ENSSSCG00000014612	0
ENSSSCG00000014613	0
ENSSSCG00000014614	0
ENSSSCG00000014615	0
ENSSSCG00000020258	0
ENSSSCG00000014616	0
ENSSSCG00000014617	0
ENSSSCG00000014618	10
ENSSSCG00000014619	4
ENSSSCG00000014620	926
ENSSSCG00000014621	7
ENSSSCG00000014622	0
ENSSSCG00000014623	140
ENSSSCG00000014624	577
ENSSSCG00000014625	598
ENSSSCG00000014626	13
ENSSSCG00000014627	546
ENSSSCG00000014628	416
ENSSSCG00000014629	1146
ENSSSCG00000014630	0
ENSSSCG00000014631	0
ENSSSCG00000014632	181
ENSSSCG00000014633	1840
ENSSSCG00000014634	8
ENSSSCG00000014635	0
ENSSSCG00000014636	0
ENSSSCG00000014637	0
ENSSSCG00000014638	0
ENSSSCG00000014639	0
ENSSSCG00000014640	0
ENSSSCG00000014641	0
ENSSSCG00000014642	0
ENSSSCG00000014643	0
ENSSSCG00000014644	0
ENSSSCG00000014645	0
ENSSSCG00000014646	0
ENSSSCG00000014647	0
ENSSSCG00000014648	0
ENSSSCG00000014649	0
ENSSSCG00000014650	0
ENSSSCG00000014651	0
ENSSSCG00000014652	0
ENSSSCG00000014653	0
ENSSSCG00000014654	0
ENSSSCG00000014655	0
ENSSSCG00000014656	0
ENSSSCG00000014657	0
ENSSSCG00000014658	0
ENSSSCG00000014659	0
ENSSSCG00000014660	0
ENSSSCG00000014661	0
ENSSSCG00000014662	0
ENSSSCG00000014663	0
ENSSSCG00000014664	0
ENSSSCG00000014665	0
ENSSSCG00000014666	0
ENSSSCG00000014667	0
ENSSSCG00000014668	0
ENSSSCG00000014669	0
ENSSSCG00000014670	644
ENSSSCG00000014671	0
ENSSSCG00000014672	0
ENSSSCG00000014673	0
ENSSSCG00000014674	0
ENSSSCG00000014675	0
ENSSSCG00000014676	0
ENSSSCG00000014677	0
ENSSSCG00000014678	0
ENSSSCG00000014679	0
ENSSSCG00000014680	0
ENSSSCG00000014681	0
ENSSSCG00000014682	0
ENSSSCG00000014683	0
ENSSSCG00000014684	0
ENSSSCG00000014685	0
ENSSSCG00000014686	0
ENSSSCG00000014687	0
ENSSSCG00000014688	0
ENSSSCG00000014689	0
ENSSSCG00000014690	0
ENSSSCG00000014691	0
ENSSSCG00000014692	0
ENSSSCG00000014693	0
ENSSSCG00000014694	0
ENSSSCG00000014695	0
ENSSSCG00000014696	0
ENSSSCG00000014697	0
ENSSSCG00000014698	0
ENSSSCG00000014699	0
ENSSSCG00000014700	0
ENSSSCG00000014701	0
ENSSSCG00000014702	0
ENSSSCG00000014703	0
ENSSSCG00000014704	0
ENSSSCG00000014705	0
ENSSSCG00000014706	0
ENSSSCG00000014707	0
ENSSSCG00000014708	0
ENSSSCG00000014709	0
ENSSSCG00000014710	0
ENSSSCG00000014711	0
ENSSSCG00000014712	0
ENSSSCG00000014713	0
ENSSSCG00000014714	0
ENSSSCG00000014715	0
ENSSSCG00000014716	0
ENSSSCG00000014717	0
ENSSSCG00000014718	0
ENSSSCG00000014719	0
ENSSSCG00000014720	0
ENSSSCG00000014721	0
ENSSSCG00000014722	0
ENSSSCG00000014723	0
ENSSSCG00000014724	0
ENSSSCG00000020144	0
ENSSSCG00000014725	0
ENSSSCG00000014726	0
ENSSSCG00000014727	0
ENSSSCG00000014728	0
ENSSSCG00000014729	0
ENSSSCG00000014730	0
ENSSSCG00000014731	0
ENSSSCG00000014732	0
ENSSSCG00000014733	0
ENSSSCG00000014734	0
ENSSSCG00000014735	0
ENSSSCG00000014736	0
ENSSSCG00000014737	0
ENSSSCG00000014738	0
ENSSSCG00000014739	0
ENSSSCG00000014740	0
ENSSSCG00000014741	0
ENSSSCG00000014742	0
ENSSSCG00000014743	0
ENSSSCG00000014744	0
ENSSSCG00000014745	0
ENSSSCG00000014746	0
ENSSSCG00000014747	0
ENSSSCG00000014748	0
ENSSSCG00000014749	0
ENSSSCG00000014750	0
ENSSSCG00000014751	0
ENSSSCG00000014752	0
ENSSSCG00000014753	0
ENSSSCG00000014754	0
ENSSSCG00000014755	0
ENSSSCG00000014756	0
ENSSSCG00000014757	0
ENSSSCG00000014758	0
ENSSSCG00000014759	0
ENSSSCG00000014760	0
ENSSSCG00000014761	0
ENSSSCG00000014762	0
ENSSSCG00000014763	0
ENSSSCG00000014764	0
ENSSSCG00000014765	0
ENSSSCG00000014766	10
ENSSSCG00000014767	0
ENSSSCG00000014768	271
ENSSSCG00000014769	7
ENSSSCG00000014770	0
ENSSSCG00000014771	0
ENSSSCG00000014772	0
ENSSSCG00000014773	0
ENSSSCG00000014774	0
ENSSSCG00000014775	0
ENSSSCG00000014776	0
ENSSSCG00000014777	0
ENSSSCG00000014778	0
ENSSSCG00000014779	0
ENSSSCG00000014780	69
ENSSSCG00000014781	0
ENSSSCG00000014782	0
ENSSSCG00000014783	0
ENSSSCG00000014784	0
ENSSSCG00000014785	0
ENSSSCG00000014786	0
ENSSSCG00000014787	0
ENSSSCG00000014788	0
ENSSSCG00000014789	0
ENSSSCG00000014790	0
ENSSSCG00000014791	799
ENSSSCG00000014792	174
ENSSSCG00000014793	6
ENSSSCG00000014794	1432
ENSSSCG00000014795	0
ENSSSCG00000014796	0
ENSSSCG00000014797	0
ENSSSCG00000014798	0
ENSSSCG00000014799	26
ENSSSCG00000014800	128
ENSSSCG00000019570	0
ENSSSCG00000014801	23
ENSSSCG00000014802	1669
ENSSSCG00000014803	7
ENSSSCG00000014804	585
ENSSSCG00000014805	0
ENSSSCG00000014806	123
ENSSSCG00000014807	19
ENSSSCG00000014808	79
ENSSSCG00000014809	182
ENSSSCG00000014810	108
ENSSSCG00000019217	0
ENSSSCG00000014811	1268
ENSSSCG00000014812	301
ENSSSCG00000014813	0
ENSSSCG00000014814	61
ENSSSCG00000014815	0
ENSSSCG00000014816	98
ENSSSCG00000018907	0
ENSSSCG00000014817	2009
ENSSSCG00000014818	69
ENSSSCG00000014819	38
ENSSSCG00000014820	544
ENSSSCG00000018974	0
ENSSSCG00000014821	67
ENSSSCG00000014822	1067
ENSSSCG00000014823	13
ENSSSCG00000014824	1
ENSSSCG00000014825	7
ENSSSCG00000014826	88
ENSSSCG00000014827	0
ENSSSCG00000014828	1727
ENSSSCG00000014829	176
ENSSSCG00000018902	0
ENSSSCG00000014830	14
ENSSSCG00000014831	117
ENSSSCG00000014832	0
ENSSSCG00000014833	34
ENSSSCG00000018519	0
ENSSSCG00000014834	0
ENSSSCG00000014835	192
ENSSSCG00000014836	71
ENSSSCG00000014837	103
ENSSSCG00000014838	234
ENSSSCG00000014839	2
ENSSSCG00000014840	95
ENSSSCG00000014841	10
ENSSSCG00000014842	212
ENSSSCG00000014843	0
ENSSSCG00000014844	215
ENSSSCG00000014845	1
ENSSSCG00000014846	0
ENSSSCG00000014847	0
ENSSSCG00000014848	0
ENSSSCG00000014849	20
ENSSSCG00000014850	1148
ENSSSCG00000019403	0
ENSSSCG00000018827	0
ENSSSCG00000014851	0
ENSSSCG00000019350	0
ENSSSCG00000020018	0
ENSSSCG00000014852	50
ENSSSCG00000014853	39
ENSSSCG00000014854	0
ENSSSCG00000014855	4882
ENSSSCG00000018134	1
ENSSSCG00000014856	6
ENSSSCG00000014857	5181
ENSSSCG00000019415	2
ENSSSCG00000014858	0
ENSSSCG00000014859	9416
ENSSSCG00000014860	0
ENSSSCG00000014861	2
ENSSSCG00000014862	0
ENSSSCG00000014863	0
ENSSSCG00000019311	0
ENSSSCG00000014864	1
ENSSSCG00000014865	908
ENSSSCG00000014866	34
ENSSSCG00000014867	6
ENSSSCG00000014868	242
ENSSSCG00000014869	74
ENSSSCG00000014870	0
ENSSSCG00000014871	525
ENSSSCG00000014872	3505
ENSSSCG00000014873	342
ENSSSCG00000014874	0
ENSSSCG00000014875	335
ENSSSCG00000014876	50
ENSSSCG00000019716	0
ENSSSCG00000014877	0
ENSSSCG00000014878	218
ENSSSCG00000014879	0
ENSSSCG00000014880	18
ENSSSCG00000014881	690
ENSSSCG00000014882	883
ENSSSCG00000014883	52
ENSSSCG00000014884	227
ENSSSCG00000014885	23
ENSSSCG00000014886	0
ENSSSCG00000014887	86
ENSSSCG00000014888	0
ENSSSCG00000014889	221
ENSSSCG00000014890	29
ENSSSCG00000014891	421
ENSSSCG00000014892	49
ENSSSCG00000014893	80
ENSSSCG00000014894	117
ENSSSCG00000014895	9
ENSSSCG00000019199	0
ENSSSCG00000014896	782
ENSSSCG00000019815	0
ENSSSCG00000014897	7
ENSSSCG00000014898	176
ENSSSCG00000014899	739
ENSSSCG00000014900	92
ENSSSCG00000014901	998
ENSSSCG00000014902	434
ENSSSCG00000014903	694
ENSSSCG00000014904	0
ENSSSCG00000014905	254
ENSSSCG00000014906	37
ENSSSCG00000014907	146
ENSSSCG00000014908	0
ENSSSCG00000014909	64
ENSSSCG00000014910	2728
ENSSSCG00000014911	0
ENSSSCG00000014912	0
ENSSSCG00000014913	7062
ENSSSCG00000014915	228
ENSSSCG00000014916	200
ENSSSCG00000014917	5
ENSSSCG00000014918	59
ENSSSCG00000014919	67
ENSSSCG00000014920	948
ENSSSCG00000014921	668
ENSSSCG00000014922	30
ENSSSCG00000014923	30
ENSSSCG00000014924	1310
ENSSSCG00000014925	0
ENSSSCG00000014926	1
ENSSSCG00000014927	680
ENSSSCG00000014928	0
ENSSSCG00000014929	0
ENSSSCG00000014930	0
ENSSSCG00000014931	0
ENSSSCG00000014932	0
ENSSSCG00000014933	2
ENSSSCG00000014934	501
ENSSSCG00000014935	0
ENSSSCG00000014936	0
ENSSSCG00000014937	2
ENSSSCG00000014938	1
ENSSSCG00000014939	0
ENSSSCG00000014940	206
ENSSSCG00000014941	7
ENSSSCG00000014942	0
ENSSSCG00000014943	2
ENSSSCG00000014944	38
ENSSSCG00000014945	409
ENSSSCG00000018178	4
ENSSSCG00000018225	10
ENSSSCG00000019283	6
ENSSSCG00000019451	5
ENSSSCG00000018329	12
ENSSSCG00000018558	3
ENSSSCG00000019977	9
ENSSSCG00000019648	5
ENSSSCG00000014946	599
ENSSSCG00000018303	14
ENSSSCG00000014947	8
ENSSSCG00000014948	460
ENSSSCG00000014949	427
ENSSSCG00000014950	5
ENSSSCG00000014951	50
ENSSSCG00000014952	0
ENSSSCG00000014953	34
ENSSSCG00000014954	0
ENSSSCG00000014955	196
ENSSSCG00000019746	0
ENSSSCG00000014956	166
ENSSSCG00000014957	0
ENSSSCG00000014958	43
ENSSSCG00000014959	13
ENSSSCG00000014960	1229
ENSSSCG00000014961	244
ENSSSCG00000014962	1
ENSSSCG00000014963	1
ENSSSCG00000014964	0
ENSSSCG00000014965	422
ENSSSCG00000014966	22
ENSSSCG00000014967	73
ENSSSCG00000014968	7
ENSSSCG00000014969	156
ENSSSCG00000014970	934
ENSSSCG00000014971	241
ENSSSCG00000014972	329
ENSSSCG00000014973	65
ENSSSCG00000014974	294
ENSSSCG00000020347	0
ENSSSCG00000014975	3
ENSSSCG00000014976	299
ENSSSCG00000014977	1
ENSSSCG00000014978	2
ENSSSCG00000014979	172
ENSSSCG00000014980	117
ENSSSCG00000014981	364
ENSSSCG00000014982	0
ENSSSCG00000014983	0
ENSSSCG00000014984	0
ENSSSCG00000014985	89
ENSSSCG00000014986	3
ENSSSCG00000014987	0
ENSSSCG00000014988	0
ENSSSCG00000014989	311
ENSSSCG00000014990	344
ENSSSCG00000014991	0
ENSSSCG00000014992	0
ENSSSCG00000014993	99
ENSSSCG00000014994	136
ENSSSCG00000014995	4
ENSSSCG00000020179	0
ENSSSCG00000014996	0
ENSSSCG00000014997	280
ENSSSCG00000019978	0
ENSSSCG00000020628	0
ENSSSCG00000014998	302
ENSSSCG00000014999	85
ENSSSCG00000015000	337
ENSSSCG00000015001	34
ENSSSCG00000015002	8
ENSSSCG00000015003	0
ENSSSCG00000015004	22
ENSSSCG00000015005	10
ENSSSCG00000015006	5220
ENSSSCG00000015007	113
ENSSSCG00000015008	5
ENSSSCG00000015009	463
ENSSSCG00000015010	21
ENSSSCG00000015011	35
ENSSSCG00000019117	0
ENSSSCG00000015012	0
ENSSSCG00000015013	2684
ENSSSCG00000015014	234
ENSSSCG00000015015	61
ENSSSCG00000015016	0
ENSSSCG00000015017	0
ENSSSCG00000015018	0
ENSSSCG00000015019	0
ENSSSCG00000019748	0
ENSSSCG00000019615	0
ENSSSCG00000015020	0
ENSSSCG00000015021	0
ENSSSCG00000019070	0
ENSSSCG00000018792	0
ENSSSCG00000015022	10
ENSSSCG00000015023	62
ENSSSCG00000015024	15
ENSSSCG00000015025	2073
ENSSSCG00000015026	0
ENSSSCG00000015027	43
ENSSSCG00000015028	0
ENSSSCG00000015029	142
ENSSSCG00000015030	500
ENSSSCG00000015031	4
ENSSSCG00000015032	143
ENSSSCG00000015033	138
ENSSSCG00000015034	275
ENSSSCG00000015035	1
ENSSSCG00000015036	153
ENSSSCG00000015037	57
ENSSSCG00000015038	0
ENSSSCG00000015039	1
ENSSSCG00000015040	434
ENSSSCG00000015041	0
ENSSSCG00000015042	288
ENSSSCG00000015043	153
ENSSSCG00000015044	127
ENSSSCG00000020623	0
ENSSSCG00000018120	0
ENSSSCG00000015045	1026
ENSSSCG00000015046	4
ENSSSCG00000015047	26
ENSSSCG00000015048	0
ENSSSCG00000020486	0
ENSSSCG00000015049	0
ENSSSCG00000015050	402
ENSSSCG00000019301	0
ENSSSCG00000015051	0
ENSSSCG00000015052	343
ENSSSCG00000015053	0
ENSSSCG00000015054	0
ENSSSCG00000015055	0
ENSSSCG00000015056	5366
ENSSSCG00000015057	473
ENSSSCG00000015058	0
ENSSSCG00000015059	0
ENSSSCG00000015060	0
ENSSSCG00000015061	3
ENSSSCG00000015062	14
ENSSSCG00000015063	20
ENSSSCG00000015064	0
ENSSSCG00000015065	250
ENSSSCG00000015066	877
ENSSSCG00000015067	0
ENSSSCG00000015068	0
ENSSSCG00000015069	0
ENSSSCG00000015070	497
ENSSSCG00000015071	491
ENSSSCG00000015072	214
ENSSSCG00000015073	56676
ENSSSCG00000015074	538
ENSSSCG00000015075	1090
ENSSSCG00000015076	0
ENSSSCG00000018984	0
ENSSSCG00000015077	397
ENSSSCG00000015078	1577
ENSSSCG00000015079	331
ENSSSCG00000015080	222
ENSSSCG00000015081	1
ENSSSCG00000015082	3
ENSSSCG00000015083	434
ENSSSCG00000015084	0
ENSSSCG00000015085	53
ENSSSCG00000015086	0
ENSSSCG00000015087	0
ENSSSCG00000015088	0
ENSSSCG00000015089	0
ENSSSCG00000015090	5
ENSSSCG00000015091	0
ENSSSCG00000015092	0
ENSSSCG00000015093	0
ENSSSCG00000015094	0
ENSSSCG00000015095	1318
ENSSSCG00000015096	1170
ENSSSCG00000015097	2227
ENSSSCG00000015098	0
ENSSSCG00000015099	2680
ENSSSCG00000015100	0
ENSSSCG00000015101	0
ENSSSCG00000015102	19
ENSSSCG00000015103	4562
ENSSSCG00000015104	284
ENSSSCG00000015105	311
ENSSSCG00000015106	2850
ENSSSCG00000015107	518
ENSSSCG00000015108	52
ENSSSCG00000015109	13
ENSSSCG00000015110	184
ENSSSCG00000015111	276
ENSSSCG00000015112	68
ENSSSCG00000015113	4
ENSSSCG00000015114	230
ENSSSCG00000015115	551
ENSSSCG00000015116	671
ENSSSCG00000015117	291
ENSSSCG00000015118	468
ENSSSCG00000015119	0
ENSSSCG00000015120	7
ENSSSCG00000015121	410
ENSSSCG00000015122	1243
ENSSSCG00000015123	0
ENSSSCG00000015124	20
ENSSSCG00000015125	10
ENSSSCG00000015126	0
ENSSSCG00000015127	281
ENSSSCG00000015128	0
ENSSSCG00000015129	1833
ENSSSCG00000015130	0
ENSSSCG00000015131	0
ENSSSCG00000015132	0
ENSSSCG00000015133	1
ENSSSCG00000015134	572
ENSSSCG00000015135	1
ENSSSCG00000018324	0
ENSSSCG00000019206	0
ENSSSCG00000019798	3
ENSSSCG00000019317	0
ENSSSCG00000020213	0
ENSSSCG00000015136	47
ENSSSCG00000019916	0
ENSSSCG00000015137	0
ENSSSCG00000015138	0
ENSSSCG00000015139	0
ENSSSCG00000018470	0
ENSSSCG00000018636	2
ENSSSCG00000018613	3
ENSSSCG00000015141	860
ENSSSCG00000015142	5833
ENSSSCG00000018571	0
ENSSSCG00000019151	0
ENSSSCG00000015143	0
ENSSSCG00000015144	6
ENSSSCG00000015145	114
ENSSSCG00000015146	0
ENSSSCG00000015147	0
ENSSSCG00000015148	0
ENSSSCG00000015149	0
ENSSSCG00000015150	0
ENSSSCG00000015151	0
ENSSSCG00000020447	0
ENSSSCG00000015152	0
ENSSSCG00000015153	0
ENSSSCG00000015154	0
ENSSSCG00000015155	0
ENSSSCG00000015156	0
ENSSSCG00000015157	0
ENSSSCG00000015158	0
ENSSSCG00000015159	0
ENSSSCG00000015160	0
ENSSSCG00000015161	0
ENSSSCG00000015162	0
ENSSSCG00000015163	0
ENSSSCG00000015164	0
ENSSSCG00000015165	0
ENSSSCG00000015166	0
ENSSSCG00000015167	0
ENSSSCG00000015168	0
ENSSSCG00000015169	0
ENSSSCG00000015170	0
ENSSSCG00000015171	0
ENSSSCG00000015172	0
ENSSSCG00000015173	0
ENSSSCG00000015174	0
ENSSSCG00000015175	178
ENSSSCG00000015176	0
ENSSSCG00000015177	0
ENSSSCG00000015178	0
ENSSSCG00000015179	0
ENSSSCG00000015180	0
ENSSSCG00000015181	0
ENSSSCG00000015182	0
ENSSSCG00000015183	0
ENSSSCG00000015184	0
ENSSSCG00000018722	0
ENSSSCG00000015185	0
ENSSSCG00000015186	0
ENSSSCG00000015187	0
ENSSSCG00000015188	0
ENSSSCG00000015189	0
ENSSSCG00000015190	0
ENSSSCG00000015191	0
ENSSSCG00000015192	0
ENSSSCG00000018610	0
ENSSSCG00000015193	0
ENSSSCG00000015194	0
ENSSSCG00000015195	446
ENSSSCG00000015196	98
ENSSSCG00000015197	5
ENSSSCG00000015198	0
ENSSSCG00000015199	0
ENSSSCG00000015200	183
ENSSSCG00000015201	255
ENSSSCG00000015202	12
ENSSSCG00000015203	149
ENSSSCG00000015204	0
ENSSSCG00000015205	0
ENSSSCG00000015206	57
ENSSSCG00000015207	81
ENSSSCG00000015208	16
ENSSSCG00000015209	20
ENSSSCG00000015210	65
ENSSSCG00000015211	69
ENSSSCG00000015212	15
ENSSSCG00000015213	507
ENSSSCG00000015214	2853
ENSSSCG00000015215	68
ENSSSCG00000015216	0
ENSSSCG00000015217	0
ENSSSCG00000015218	0
ENSSSCG00000015219	0
ENSSSCG00000015220	0
ENSSSCG00000015221	0
ENSSSCG00000015222	210
ENSSSCG00000015223	3
ENSSSCG00000015224	0
ENSSSCG00000015225	70
ENSSSCG00000015226	36
ENSSSCG00000015227	2911
ENSSSCG00000015228	456
ENSSSCG00000015229	35
ENSSSCG00000015230	53
ENSSSCG00000015231	240
ENSSSCG00000015232	857
ENSSSCG00000015233	215
ENSSSCG00000015234	1
ENSSSCG00000018820	0
ENSSSCG00000015235	1681
ENSSSCG00000015236	0
ENSSSCG00000015237	97
ENSSSCG00000015238	263
ENSSSCG00000015239	0
ENSSSCG00000020406	0
ENSSSCG00000020011	0
ENSSSCG00000015240	110
ENSSSCG00000015241	0
ENSSSCG00000015242	71
ENSSSCG00000015243	67
ENSSSCG00000015244	3586
ENSSSCG00000015245	1502
ENSSSCG00000015246	0
ENSSSCG00000015247	442
ENSSSCG00000015248	0
ENSSSCG00000015249	0
ENSSSCG00000015250	9
ENSSSCG00000015251	0
ENSSSCG00000015252	548
ENSSSCG00000020352	0
ENSSSCG00000015253	15
ENSSSCG00000018246	0
ENSSSCG00000015254	0
ENSSSCG00000015255	3
ENSSSCG00000020289	0
ENSSSCG00000015256	1536
ENSSSCG00000015257	0
ENSSSCG00000015258	0
ENSSSCG00000015259	0
ENSSSCG00000015260	112
ENSSSCG00000015261	434
ENSSSCG00000015262	388
ENSSSCG00000020013	0
ENSSSCG00000015263	0
ENSSSCG00000019247	0
ENSSSCG00000015264	0
ENSSSCG00000015265	0
ENSSSCG00000015266	53
ENSSSCG00000015267	0
ENSSSCG00000015268	0
ENSSSCG00000015269	256
ENSSSCG00000015270	42647
ENSSSCG00000015271	10805
ENSSSCG00000015272	0
ENSSSCG00000015273	4749
ENSSSCG00000015274	1121
ENSSSCG00000015275	0
ENSSSCG00000015276	0
ENSSSCG00000015277	44
ENSSSCG00000015278	0
ENSSSCG00000015279	0
ENSSSCG00000015280	0
ENSSSCG00000015281	116
ENSSSCG00000020589	0
ENSSSCG00000015282	1514
ENSSSCG00000015283	260
ENSSSCG00000015284	135
ENSSSCG00000015285	2
ENSSSCG00000015286	185
ENSSSCG00000015287	14
ENSSSCG00000015288	143
ENSSSCG00000015289	0
ENSSSCG00000018756	0
ENSSSCG00000015290	5
ENSSSCG00000015291	0
ENSSSCG00000019561	0
ENSSSCG00000019970	0
ENSSSCG00000015292	0
ENSSSCG00000015293	18
ENSSSCG00000015294	0
ENSSSCG00000015295	0
ENSSSCG00000015296	0
ENSSSCG00000015297	0
ENSSSCG00000015298	559
ENSSSCG00000015299	2
ENSSSCG00000018532	0
ENSSSCG00000015300	0
ENSSSCG00000015301	332
ENSSSCG00000015302	442
ENSSSCG00000015303	52
ENSSSCG00000015304	5
ENSSSCG00000015305	415
ENSSSCG00000020582	0
ENSSSCG00000015306	117
ENSSSCG00000015307	275
ENSSSCG00000015308	554
ENSSSCG00000015309	46
ENSSSCG00000015310	2815
ENSSSCG00000015311	3319
ENSSSCG00000015312	0
ENSSSCG00000015313	316
ENSSSCG00000019907	0
ENSSSCG00000015314	831
ENSSSCG00000019752	0
ENSSSCG00000018420	0
ENSSSCG00000015315	153
ENSSSCG00000015316	9
ENSSSCG00000015317	155
ENSSSCG00000015318	546
ENSSSCG00000019189	0
ENSSSCG00000015319	0
ENSSSCG00000015320	0
ENSSSCG00000015321	93
ENSSSCG00000018731	0
ENSSSCG00000015322	1916
ENSSSCG00000015323	0
ENSSSCG00000015324	1201
ENSSSCG00000015325	138
ENSSSCG00000015326	166835
ENSSSCG00000015327	286
ENSSSCG00000015328	931
ENSSSCG00000019704	0
ENSSSCG00000015329	12
ENSSSCG00000019356	5
ENSSSCG00000015330	6
ENSSSCG00000015331	796
ENSSSCG00000015332	0
ENSSSCG00000015333	0
ENSSSCG00000015334	133
ENSSSCG00000019788	0
ENSSSCG00000015335	4
ENSSSCG00000015336	437
ENSSSCG00000018341	0
ENSSSCG00000015337	264
ENSSSCG00000015338	0
ENSSSCG00000015339	0
ENSSSCG00000015340	5409
ENSSSCG00000015341	376
ENSSSCG00000015342	0
ENSSSCG00000015343	276
ENSSSCG00000015344	27
ENSSSCG00000015345	25
ENSSSCG00000015346	4
ENSSSCG00000020167	0
ENSSSCG00000015347	3
ENSSSCG00000015348	0
ENSSSCG00000018773	0
ENSSSCG00000020154	0
ENSSSCG00000019449	0
ENSSSCG00000015349	29
ENSSSCG00000015350	21
ENSSSCG00000015351	1303
ENSSSCG00000015352	40
ENSSSCG00000015353	1
ENSSSCG00000015354	560
ENSSSCG00000015355	0
ENSSSCG00000015356	0
ENSSSCG00000015357	0
ENSSSCG00000015358	22
ENSSSCG00000015359	0
ENSSSCG00000015360	802
ENSSSCG00000015361	0
ENSSSCG00000015362	55
ENSSSCG00000015363	0
ENSSSCG00000015364	695
ENSSSCG00000018568	0
ENSSSCG00000015365	298
ENSSSCG00000015366	114
ENSSSCG00000015367	65
ENSSSCG00000019786	0
ENSSSCG00000015368	465
ENSSSCG00000015369	1
ENSSSCG00000015370	98
ENSSSCG00000015371	0
ENSSSCG00000015372	114
ENSSSCG00000015373	0
ENSSSCG00000015374	0
ENSSSCG00000015375	295
ENSSSCG00000015376	8
ENSSSCG00000015377	0
ENSSSCG00000015378	144
ENSSSCG00000015379	89
ENSSSCG00000015380	763
ENSSSCG00000015381	650
ENSSSCG00000015382	4
ENSSSCG00000015383	91
ENSSSCG00000015384	373
ENSSSCG00000019224	0
ENSSSCG00000015385	526
ENSSSCG00000015386	147
ENSSSCG00000015387	614
ENSSSCG00000015388	1
ENSSSCG00000015389	140
ENSSSCG00000018218	0
ENSSSCG00000015390	1049
ENSSSCG00000015391	887
ENSSSCG00000019805	0
ENSSSCG00000015392	213
ENSSSCG00000015393	296
ENSSSCG00000015394	14
ENSSSCG00000015395	0
