Geneid	SRR14612087_fibroblast_male
ENSSSCG00000018781	0
ENSSSCG00000020500	0
ENSSSCG00000018674	0
ENSSSCG00000002851	1156
ENSSSCG00000018486	0
ENSSSCG00000002852	530
ENSSSCG00000002853	6
ENSSSCG00000002854	193
ENSSSCG00000002855	45
ENSSSCG00000002856	589
ENSSSCG00000002857	54
ENSSSCG00000002858	2
ENSSSCG00000002859	818
ENSSSCG00000002860	372
ENSSSCG00000002861	236
ENSSSCG00000002862	0
ENSSSCG00000002863	793
ENSSSCG00000002864	0
ENSSSCG00000002865	21
ENSSSCG00000002866	25
ENSSSCG00000002867	350
ENSSSCG00000002868	616
ENSSSCG00000002869	912
ENSSSCG00000002870	25
ENSSSCG00000020090	0
ENSSSCG00000002871	655
ENSSSCG00000019049	0
ENSSSCG00000002872	830
ENSSSCG00000002873	1334
ENSSSCG00000002874	1341
ENSSSCG00000002875	43
ENSSSCG00000002876	1532
ENSSSCG00000018500	0
ENSSSCG00000002877	210
ENSSSCG00000002878	9
ENSSSCG00000002879	1348
ENSSSCG00000002880	76
ENSSSCG00000002881	0
ENSSSCG00000002882	0
ENSSSCG00000002883	13
ENSSSCG00000002884	1
ENSSSCG00000002885	1088
ENSSSCG00000002886	0
ENSSSCG00000002887	0
ENSSSCG00000002888	31
ENSSSCG00000002889	2
ENSSSCG00000002890	0
ENSSSCG00000002891	0
ENSSSCG00000002892	0
ENSSSCG00000002893	0
ENSSSCG00000002894	0
ENSSSCG00000002895	580
ENSSSCG00000002896	106
ENSSSCG00000002897	383
ENSSSCG00000002898	88
ENSSSCG00000002899	2812
ENSSSCG00000002900	44
ENSSSCG00000002901	0
ENSSSCG00000002902	4
ENSSSCG00000002903	2
ENSSSCG00000002904	43
ENSSSCG00000002905	911
ENSSSCG00000002906	5
ENSSSCG00000002907	170
ENSSSCG00000002908	0
ENSSSCG00000020382	0
ENSSSCG00000002909	80
ENSSSCG00000002910	67
ENSSSCG00000002911	0
ENSSSCG00000002912	23
ENSSSCG00000002913	0
ENSSSCG00000002914	0
ENSSSCG00000002915	0
ENSSSCG00000002916	29
ENSSSCG00000002917	53
ENSSSCG00000002918	7
ENSSSCG00000002919	0
ENSSSCG00000019001	0
ENSSSCG00000002920	19
ENSSSCG00000002921	1138
ENSSSCG00000002922	31
ENSSSCG00000002923	136
ENSSSCG00000002924	1
ENSSSCG00000002925	158
ENSSSCG00000002926	551
ENSSSCG00000002927	35
ENSSSCG00000002928	22
ENSSSCG00000002929	0
ENSSSCG00000002930	841
ENSSSCG00000002931	202
ENSSSCG00000002932	99
ENSSSCG00000002933	128
ENSSSCG00000002934	83
ENSSSCG00000002935	73
ENSSSCG00000020385	2
ENSSSCG00000002936	27
ENSSSCG00000002937	359
ENSSSCG00000002938	95
ENSSSCG00000002939	144
ENSSSCG00000002940	391
ENSSSCG00000002941	6
ENSSSCG00000018144	0
ENSSSCG00000002942	0
ENSSSCG00000002943	0
ENSSSCG00000002944	0
ENSSSCG00000002945	0
ENSSSCG00000002946	1
ENSSSCG00000002947	0
ENSSSCG00000002948	0
ENSSSCG00000002949	0
ENSSSCG00000002950	327
ENSSSCG00000002951	27
ENSSSCG00000002952	306
ENSSSCG00000002953	260
ENSSSCG00000002954	49
ENSSSCG00000002955	55
ENSSSCG00000002956	1198
ENSSSCG00000002957	85
ENSSSCG00000020313	0
ENSSSCG00000002958	75
ENSSSCG00000002959	323
ENSSSCG00000002960	2
ENSSSCG00000002961	0
ENSSSCG00000002962	0
ENSSSCG00000002963	1061
ENSSSCG00000002964	0
ENSSSCG00000002965	6927
ENSSSCG00000002966	1395
ENSSSCG00000002967	27
ENSSSCG00000002968	0
ENSSSCG00000002969	0
ENSSSCG00000002970	0
ENSSSCG00000002971	0
ENSSSCG00000002972	2
ENSSSCG00000002973	239
ENSSSCG00000002974	256
ENSSSCG00000002975	0
ENSSSCG00000002976	0
ENSSSCG00000002977	0
ENSSSCG00000002978	0
ENSSSCG00000002979	0
ENSSSCG00000002980	30
ENSSSCG00000002981	0
ENSSSCG00000002982	0
ENSSSCG00000002983	5
ENSSSCG00000002984	0
ENSSSCG00000002985	0
ENSSSCG00000002986	0
ENSSSCG00000002987	0
ENSSSCG00000018799	0
ENSSSCG00000002988	33
ENSSSCG00000002989	1764
ENSSSCG00000002990	0
ENSSSCG00000002991	0
ENSSSCG00000002992	0
ENSSSCG00000002993	9
ENSSSCG00000002994	10
ENSSSCG00000002995	938
ENSSSCG00000002996	158
ENSSSCG00000002997	0
ENSSSCG00000002998	319
ENSSSCG00000002999	57
ENSSSCG00000003000	89
ENSSSCG00000003001	0
ENSSSCG00000003002	0
ENSSSCG00000003003	0
ENSSSCG00000003004	2
ENSSSCG00000003005	2533
ENSSSCG00000003006	29
ENSSSCG00000003007	650
ENSSSCG00000003008	3
ENSSSCG00000003009	759
ENSSSCG00000003010	0
ENSSSCG00000003011	0
ENSSSCG00000003012	1
ENSSSCG00000003013	16
ENSSSCG00000003014	6
ENSSSCG00000003015	157
ENSSSCG00000003016	160
ENSSSCG00000003017	340
ENSSSCG00000003018	71
ENSSSCG00000003019	0
ENSSSCG00000003020	139
ENSSSCG00000003021	343
ENSSSCG00000003022	13
ENSSSCG00000003023	5
ENSSSCG00000003024	4
ENSSSCG00000003025	129
ENSSSCG00000003026	2278
ENSSSCG00000003027	0
ENSSSCG00000003028	58
ENSSSCG00000003029	0
ENSSSCG00000003030	1518
ENSSSCG00000003031	122
ENSSSCG00000003032	2
ENSSSCG00000003033	3
ENSSSCG00000003034	1462
ENSSSCG00000003035	636
ENSSSCG00000003036	36
ENSSSCG00000003037	241
ENSSSCG00000003038	131
ENSSSCG00000003039	161
ENSSSCG00000003040	517
ENSSSCG00000003041	4
ENSSSCG00000003042	8180
ENSSSCG00000003043	0
ENSSSCG00000003044	4
ENSSSCG00000003045	0
ENSSSCG00000003046	2744
ENSSSCG00000003047	5
ENSSSCG00000003048	0
ENSSSCG00000003049	11
ENSSSCG00000003050	22
ENSSSCG00000003051	5
ENSSSCG00000003052	0
ENSSSCG00000003053	0
ENSSSCG00000003054	40
ENSSSCG00000003055	140
ENSSSCG00000003056	0
ENSSSCG00000003057	151
ENSSSCG00000003058	67
ENSSSCG00000003059	238
ENSSSCG00000003060	2
ENSSSCG00000003061	82
ENSSSCG00000003062	0
ENSSSCG00000003063	70
ENSSSCG00000003064	131
ENSSSCG00000003065	3809
ENSSSCG00000003066	1
ENSSSCG00000003067	0
ENSSSCG00000003068	159
ENSSSCG00000003069	51
ENSSSCG00000018782	0
ENSSSCG00000003070	157
ENSSSCG00000003071	30
ENSSSCG00000003072	338
ENSSSCG00000003073	135
ENSSSCG00000018683	0
ENSSSCG00000003074	4
ENSSSCG00000003075	152
ENSSSCG00000003076	62
ENSSSCG00000018582	0
ENSSSCG00000003077	118
ENSSSCG00000003078	2
ENSSSCG00000003079	112
ENSSSCG00000003080	16
ENSSSCG00000003081	1
ENSSSCG00000003082	0
ENSSSCG00000003083	0
ENSSSCG00000003084	377
ENSSSCG00000003085	1737
ENSSSCG00000003086	1
ENSSSCG00000003087	0
ENSSSCG00000003088	111
ENSSSCG00000003089	629
ENSSSCG00000003090	396
ENSSSCG00000003091	658
ENSSSCG00000003092	0
ENSSSCG00000003093	642
ENSSSCG00000003094	11
ENSSSCG00000003095	2
ENSSSCG00000003096	0
ENSSSCG00000003098	392
ENSSSCG00000003099	1
ENSSSCG00000018965	0
ENSSSCG00000003100	58
ENSSSCG00000003101	0
ENSSSCG00000003102	9
ENSSSCG00000003103	112
ENSSSCG00000003104	1669
ENSSSCG00000003105	8589
ENSSSCG00000003106	874
ENSSSCG00000003107	3896
ENSSSCG00000003108	5
ENSSSCG00000003109	72
ENSSSCG00000003110	691
ENSSSCG00000003111	632
ENSSSCG00000003112	23
ENSSSCG00000003113	60
ENSSSCG00000003114	427
ENSSSCG00000003115	266
ENSSSCG00000003116	1
ENSSSCG00000003117	0
ENSSSCG00000003118	2
ENSSSCG00000003119	0
ENSSSCG00000003120	478
ENSSSCG00000003121	121
ENSSSCG00000003122	0
ENSSSCG00000003123	0
ENSSSCG00000003124	0
ENSSSCG00000003125	0
ENSSSCG00000003126	0
ENSSSCG00000003127	0
ENSSSCG00000003128	187
ENSSSCG00000019078	0
ENSSSCG00000003129	7
ENSSSCG00000003130	0
ENSSSCG00000003131	0
ENSSSCG00000003132	5025
ENSSSCG00000003133	9
ENSSSCG00000003134	391
ENSSSCG00000003135	1
ENSSSCG00000003136	1120
ENSSSCG00000003137	110
ENSSSCG00000003138	141
ENSSSCG00000003139	687
ENSSSCG00000003140	13
ENSSSCG00000003141	133
ENSSSCG00000003142	14
ENSSSCG00000003143	17
ENSSSCG00000003144	394
ENSSSCG00000003145	8
ENSSSCG00000003146	3
ENSSSCG00000003147	10
ENSSSCG00000003148	22
ENSSSCG00000003149	0
ENSSSCG00000003150	1330
ENSSSCG00000003151	4
ENSSSCG00000003152	502
ENSSSCG00000003153	26528
ENSSSCG00000003154	1163
ENSSSCG00000003155	516
ENSSSCG00000003156	0
ENSSSCG00000003157	29
ENSSSCG00000003158	128
ENSSSCG00000003159	1
ENSSSCG00000003160	5
ENSSSCG00000003161	3
ENSSSCG00000003162	103
ENSSSCG00000003163	444
ENSSSCG00000003164	110
ENSSSCG00000003165	3685
ENSSSCG00000019171	0
ENSSSCG00000003166	5467
ENSSSCG00000018192	3
ENSSSCG00000019621	34
ENSSSCG00000018704	2
ENSSSCG00000019874	1
ENSSSCG00000003167	83
ENSSSCG00000003168	653
ENSSSCG00000003169	215
ENSSSCG00000003170	26
ENSSSCG00000003171	0
ENSSSCG00000003172	0
ENSSSCG00000003173	402
ENSSSCG00000003174	147
ENSSSCG00000003175	1000
ENSSSCG00000003176	63
ENSSSCG00000003177	30
ENSSSCG00000003178	495
ENSSSCG00000003179	64
ENSSSCG00000018570	0
ENSSSCG00000003180	5427
ENSSSCG00000019357	0
ENSSSCG00000003181	8506
ENSSSCG00000018542	4
ENSSSCG00000019833	37
ENSSSCG00000018948	3
ENSSSCG00000019013	5
ENSSSCG00000003182	748
ENSSSCG00000003183	1079
ENSSSCG00000003184	406
ENSSSCG00000003185	6
ENSSSCG00000003186	108
ENSSSCG00000003187	1616
ENSSSCG00000003188	6166
ENSSSCG00000018479	0
ENSSSCG00000019884	0
ENSSSCG00000003189	1281
ENSSSCG00000003190	1
ENSSSCG00000003191	0
ENSSSCG00000003192	6
ENSSSCG00000003193	566
ENSSSCG00000003194	212
ENSSSCG00000003195	308
ENSSSCG00000003196	602
ENSSSCG00000003197	419
ENSSSCG00000003198	47
ENSSSCG00000003199	3816
ENSSSCG00000003200	526
ENSSSCG00000003201	818
ENSSSCG00000003202	4
ENSSSCG00000003203	5
ENSSSCG00000003204	172
ENSSSCG00000003205	139
ENSSSCG00000003206	179
ENSSSCG00000018863	0
ENSSSCG00000003207	0
ENSSSCG00000019238	0
ENSSSCG00000003208	115
ENSSSCG00000003209	0
ENSSSCG00000003210	7
ENSSSCG00000003211	1314
ENSSSCG00000003212	2
ENSSSCG00000003213	0
ENSSSCG00000003214	17
ENSSSCG00000003215	110
ENSSSCG00000003216	135
ENSSSCG00000003217	255
ENSSSCG00000003218	4
ENSSSCG00000003219	38
ENSSSCG00000003220	1036
ENSSSCG00000003221	3
ENSSSCG00000003222	14
ENSSSCG00000003223	0
ENSSSCG00000003224	87
ENSSSCG00000003225	0
ENSSSCG00000003226	11
ENSSSCG00000003227	15
ENSSSCG00000003228	3
ENSSSCG00000003229	122
ENSSSCG00000003230	0
ENSSSCG00000003231	0
ENSSSCG00000003232	0
ENSSSCG00000003233	44
ENSSSCG00000003234	3
ENSSSCG00000003235	65
ENSSSCG00000018357	13
ENSSSCG00000003236	0
ENSSSCG00000018735	0
ENSSSCG00000018644	1
ENSSSCG00000019341	0
ENSSSCG00000003237	0
ENSSSCG00000003238	11
ENSSSCG00000003239	15
ENSSSCG00000003240	121
ENSSSCG00000003241	54
ENSSSCG00000003242	112
ENSSSCG00000003243	28
ENSSSCG00000003244	33
ENSSSCG00000003245	0
ENSSSCG00000003246	0
ENSSSCG00000019386	0
ENSSSCG00000003247	0
ENSSSCG00000019254	0
ENSSSCG00000003248	2
ENSSSCG00000018362	0
ENSSSCG00000003249	0
ENSSSCG00000003250	0
ENSSSCG00000018745	0
ENSSSCG00000019495	0
ENSSSCG00000003251	0
ENSSSCG00000020132	0
ENSSSCG00000018807	0
ENSSSCG00000003252	0
ENSSSCG00000003253	4075
ENSSSCG00000003254	202
ENSSSCG00000003255	0
ENSSSCG00000018983	0
ENSSSCG00000003256	2
ENSSSCG00000019857	0
ENSSSCG00000003257	0
ENSSSCG00000003258	0
ENSSSCG00000003259	0
ENSSSCG00000003260	0
ENSSSCG00000003261	186
ENSSSCG00000003262	230
ENSSSCG00000003263	548
ENSSSCG00000003264	549
ENSSSCG00000003265	66
ENSSSCG00000003266	8
ENSSSCG00000003267	1028
ENSSSCG00000003268	306
ENSSSCG00000003269	136
ENSSSCG00000003270	774
ENSSSCG00000003271	4
ENSSSCG00000003272	0
ENSSSCG00000003273	0
ENSSSCG00000003274	565
ENSSSCG00000003275	0
ENSSSCG00000003276	0
ENSSSCG00000003277	0
ENSSSCG00000003278	0
ENSSSCG00000003279	0
ENSSSCG00000020645	0
ENSSSCG00000019167	0
ENSSSCG00000003280	0
ENSSSCG00000003282	0
ENSSSCG00000003283	0
ENSSSCG00000003284	0
ENSSSCG00000003285	0
ENSSSCG00000003286	0
ENSSSCG00000020164	0
ENSSSCG00000003287	170
ENSSSCG00000003288	228
ENSSSCG00000003289	117
ENSSSCG00000003290	2
ENSSSCG00000003291	568
ENSSSCG00000003292	10611
ENSSSCG00000003293	94
ENSSSCG00000003294	0
ENSSSCG00000003295	2
ENSSSCG00000003296	4
ENSSSCG00000003297	68
ENSSSCG00000003298	32
ENSSSCG00000003299	1359
ENSSSCG00000003300	0
ENSSSCG00000003301	1302
ENSSSCG00000003302	5
ENSSSCG00000003303	0
ENSSSCG00000003304	0
ENSSSCG00000020299	0
ENSSSCG00000003305	0
ENSSSCG00000003306	0
ENSSSCG00000003307	0
ENSSSCG00000003308	0
ENSSSCG00000003309	0
ENSSSCG00000003310	0
ENSSSCG00000003311	0
ENSSSCG00000003312	0
ENSSSCG00000003313	0
ENSSSCG00000003314	0
ENSSSCG00000003315	0
ENSSSCG00000003316	0
ENSSSCG00000003317	101
ENSSSCG00000003318	0
ENSSSCG00000003319	84
ENSSSCG00000003320	0
ENSSSCG00000003321	0
ENSSSCG00000003322	125
ENSSSCG00000003323	128
ENSSSCG00000003324	46
ENSSSCG00000003325	0
ENSSSCG00000003326	111
ENSSSCG00000003327	6
ENSSSCG00000003328	59
ENSSSCG00000003329	187
ENSSSCG00000003330	0
ENSSSCG00000003331	0
ENSSSCG00000003332	3497
ENSSSCG00000003333	399
ENSSSCG00000003334	628
ENSSSCG00000003335	7
ENSSSCG00000003336	0
ENSSSCG00000019012	0
ENSSSCG00000003337	234
ENSSSCG00000003338	55
ENSSSCG00000003339	397
ENSSSCG00000003340	36
ENSSSCG00000003341	29
ENSSSCG00000003342	1310
ENSSSCG00000003343	181
ENSSSCG00000003344	43
ENSSSCG00000003345	3
ENSSSCG00000003346	2
ENSSSCG00000003347	76
ENSSSCG00000003348	370
ENSSSCG00000019097	2
ENSSSCG00000003349	4
ENSSSCG00000003350	667
ENSSSCG00000003351	1864
ENSSSCG00000003352	755
ENSSSCG00000003353	439
ENSSSCG00000003354	184
ENSSSCG00000003355	0
ENSSSCG00000003356	0
ENSSSCG00000020236	0
ENSSSCG00000003357	0
ENSSSCG00000003358	75
ENSSSCG00000019934	0
ENSSSCG00000003359	526
ENSSSCG00000003360	138
ENSSSCG00000003361	21
ENSSSCG00000003362	351
ENSSSCG00000020449	0
ENSSSCG00000003363	290
ENSSSCG00000003364	13
ENSSSCG00000003365	0
ENSSSCG00000003366	18
ENSSSCG00000003367	4429
ENSSSCG00000003368	0
ENSSSCG00000003369	700
ENSSSCG00000003370	0
ENSSSCG00000003371	304
ENSSSCG00000003372	15
ENSSSCG00000019973	0
ENSSSCG00000019146	0
ENSSSCG00000003373	1
ENSSSCG00000003374	2
ENSSSCG00000003375	45
ENSSSCG00000003376	938
ENSSSCG00000003377	38
ENSSSCG00000003378	41
ENSSSCG00000003379	351
ENSSSCG00000003380	39
ENSSSCG00000003381	0
ENSSSCG00000003382	53
ENSSSCG00000003383	71
ENSSSCG00000003384	200
ENSSSCG00000003385	515
ENSSSCG00000003386	0
ENSSSCG00000003387	1567
ENSSSCG00000003388	3
ENSSSCG00000003389	9004
ENSSSCG00000003390	0
ENSSSCG00000003391	0
ENSSSCG00000003392	184
ENSSSCG00000020625	0
ENSSSCG00000003393	105
ENSSSCG00000003394	0
ENSSSCG00000003395	52
ENSSSCG00000003396	3558
ENSSSCG00000003397	2
ENSSSCG00000003398	430
ENSSSCG00000003399	0
ENSSSCG00000003400	71
ENSSSCG00000003401	648
ENSSSCG00000018590	0
ENSSSCG00000003402	4000
ENSSSCG00000003403	51
ENSSSCG00000003404	334
ENSSSCG00000003405	206
ENSSSCG00000003406	2
ENSSSCG00000003407	0
ENSSSCG00000003408	0
ENSSSCG00000003409	164
ENSSSCG00000003410	25
ENSSSCG00000003411	343
ENSSSCG00000003412	229
ENSSSCG00000003413	1690
ENSSSCG00000003414	2
ENSSSCG00000003415	29
ENSSSCG00000003416	36
ENSSSCG00000003417	1
ENSSSCG00000003418	6
ENSSSCG00000003419	386
ENSSSCG00000003420	703
ENSSSCG00000003421	118
ENSSSCG00000003422	9
ENSSSCG00000003423	6
ENSSSCG00000003424	843
ENSSSCG00000003425	1
ENSSSCG00000003426	365
ENSSSCG00000003427	94
ENSSSCG00000003428	390
ENSSSCG00000003429	198
ENSSSCG00000003430	0
ENSSSCG00000003431	0
ENSSSCG00000018385	0
ENSSSCG00000003432	1109
ENSSSCG00000003433	2982
ENSSSCG00000003434	217
ENSSSCG00000003435	92
ENSSSCG00000003436	486
ENSSSCG00000018321	0
ENSSSCG00000003437	0
ENSSSCG00000003438	1336
ENSSSCG00000020322	0
ENSSSCG00000003439	323
ENSSSCG00000003440	0
ENSSSCG00000003441	0
ENSSSCG00000003442	0
ENSSSCG00000003443	0
ENSSSCG00000003444	0
ENSSSCG00000003445	0
ENSSSCG00000003446	0
ENSSSCG00000003447	0
ENSSSCG00000003448	8
ENSSSCG00000003449	0
ENSSSCG00000003450	0
ENSSSCG00000003451	100
ENSSSCG00000003452	0
ENSSSCG00000003453	21
ENSSSCG00000003454	30
ENSSSCG00000018600	0
ENSSSCG00000003455	0
ENSSSCG00000003456	1
ENSSSCG00000003457	0
ENSSSCG00000003458	562
ENSSSCG00000003459	45
ENSSSCG00000003460	120
ENSSSCG00000003461	296
ENSSSCG00000003462	90
ENSSSCG00000003463	1
ENSSSCG00000003464	208
ENSSSCG00000003465	1088
ENSSSCG00000003466	0
ENSSSCG00000003467	0
ENSSSCG00000003468	2879
ENSSSCG00000003469	19
ENSSSCG00000003470	20
ENSSSCG00000003471	419
ENSSSCG00000003472	882
ENSSSCG00000003473	34
ENSSSCG00000003474	476
ENSSSCG00000003475	357
ENSSSCG00000003476	0
ENSSSCG00000003477	519
ENSSSCG00000003478	70
ENSSSCG00000003479	521
ENSSSCG00000003480	419
ENSSSCG00000003481	1
ENSSSCG00000003482	0
ENSSSCG00000003483	0
ENSSSCG00000003484	0
ENSSSCG00000003485	1111
ENSSSCG00000003486	280
ENSSSCG00000003487	0
ENSSSCG00000003488	2940
ENSSSCG00000003489	731
ENSSSCG00000003490	318
ENSSSCG00000003491	210
ENSSSCG00000003492	97
ENSSSCG00000003493	3730
ENSSSCG00000019492	0
ENSSSCG00000003494	0
ENSSSCG00000003495	0
ENSSSCG00000003496	0
ENSSSCG00000003497	0
ENSSSCG00000003498	0
ENSSSCG00000003499	0
ENSSSCG00000003500	0
ENSSSCG00000003501	193
ENSSSCG00000003502	10
ENSSSCG00000003503	0
ENSSSCG00000003504	7
ENSSSCG00000003505	3244
ENSSSCG00000003506	650
ENSSSCG00000003507	0
ENSSSCG00000003508	3
ENSSSCG00000003509	6
ENSSSCG00000003510	60
ENSSSCG00000003511	1403
ENSSSCG00000003512	4016
ENSSSCG00000003513	1423
ENSSSCG00000003514	17765
ENSSSCG00000003515	0
ENSSSCG00000003516	188
ENSSSCG00000003517	567
ENSSSCG00000003518	0
ENSSSCG00000003519	0
ENSSSCG00000003520	5248
ENSSSCG00000003521	0
ENSSSCG00000003522	98
ENSSSCG00000003523	0
ENSSSCG00000003524	0
ENSSSCG00000003525	0
ENSSSCG00000003526	0
ENSSSCG00000003527	96
ENSSSCG00000003528	0
ENSSSCG00000003529	0
ENSSSCG00000003530	0
ENSSSCG00000003531	430
ENSSSCG00000003532	2082
ENSSSCG00000003533	741
ENSSSCG00000003534	48
ENSSSCG00000003535	0
ENSSSCG00000003536	226
ENSSSCG00000003537	197
ENSSSCG00000003538	0
ENSSSCG00000003539	2
ENSSSCG00000003540	0
ENSSSCG00000003541	0
ENSSSCG00000003542	19
ENSSSCG00000003543	217
ENSSSCG00000019303	0
ENSSSCG00000003544	142
ENSSSCG00000003545	1349
ENSSSCG00000003546	40
ENSSSCG00000003547	2
ENSSSCG00000003548	76
ENSSSCG00000003549	265
ENSSSCG00000003550	559
ENSSSCG00000003551	384
ENSSSCG00000003552	11
ENSSSCG00000003553	497
ENSSSCG00000003554	1570
ENSSSCG00000003555	2721
ENSSSCG00000003556	64
ENSSSCG00000003557	0
ENSSSCG00000019023	0
ENSSSCG00000003558	93
ENSSSCG00000003559	1786
ENSSSCG00000003560	302
ENSSSCG00000003561	225
ENSSSCG00000003562	9
ENSSSCG00000003563	114
ENSSSCG00000003564	222
ENSSSCG00000003565	0
ENSSSCG00000003566	1059
ENSSSCG00000003567	0
ENSSSCG00000003568	78
ENSSSCG00000003569	556
ENSSSCG00000003570	1413
ENSSSCG00000003571	238
ENSSSCG00000003572	4
ENSSSCG00000003573	124
ENSSSCG00000003574	0
ENSSSCG00000003575	0
ENSSSCG00000003576	0
ENSSSCG00000003577	2516
ENSSSCG00000003578	13
ENSSSCG00000003579	1136
ENSSSCG00000003580	301
ENSSSCG00000003581	27
ENSSSCG00000003582	291
ENSSSCG00000003583	187
ENSSSCG00000003584	2
ENSSSCG00000003585	0
ENSSSCG00000003586	214
ENSSSCG00000003587	72
ENSSSCG00000003588	1114
ENSSSCG00000003589	157
ENSSSCG00000018409	0
ENSSSCG00000003590	1672
ENSSSCG00000003591	1496
ENSSSCG00000018953	0
ENSSSCG00000019382	0
ENSSSCG00000018256	0
ENSSSCG00000003592	1480
ENSSSCG00000019961	0
ENSSSCG00000020234	0
ENSSSCG00000003593	55
ENSSSCG00000003594	77
ENSSSCG00000003595	31
ENSSSCG00000003596	137
ENSSSCG00000003597	61
ENSSSCG00000003598	35
ENSSSCG00000003600	14
ENSSSCG00000003601	0
ENSSSCG00000003602	1378
ENSSSCG00000003603	5231
ENSSSCG00000003604	78
ENSSSCG00000003605	1614
ENSSSCG00000003606	0
ENSSSCG00000003607	10
ENSSSCG00000003608	0
ENSSSCG00000003609	455
ENSSSCG00000003610	107
ENSSSCG00000003611	8
ENSSSCG00000003612	743
ENSSSCG00000003613	1120
ENSSSCG00000003614	1537
ENSSSCG00000003615	44
ENSSSCG00000003616	1
ENSSSCG00000003617	795
ENSSSCG00000003618	11
ENSSSCG00000003619	35
ENSSSCG00000003620	55
ENSSSCG00000003621	89
ENSSSCG00000003622	2
ENSSSCG00000003623	0
ENSSSCG00000003624	417
ENSSSCG00000018430	0
ENSSSCG00000003625	1
ENSSSCG00000020644	5
ENSSSCG00000003626	117
ENSSSCG00000003627	600
ENSSSCG00000003628	73
ENSSSCG00000018512	1
ENSSSCG00000003629	399
ENSSSCG00000018909	0
ENSSSCG00000003630	450
ENSSSCG00000003631	19
ENSSSCG00000003632	1
ENSSSCG00000003633	4
ENSSSCG00000003634	223
ENSSSCG00000003635	6
ENSSSCG00000003636	738
ENSSSCG00000019537	2
ENSSSCG00000003637	3517
ENSSSCG00000003638	729
ENSSSCG00000003639	2
ENSSSCG00000003640	0
ENSSSCG00000003641	52
ENSSSCG00000003642	1465
ENSSSCG00000019890	3
ENSSSCG00000003643	1025
ENSSSCG00000003644	671
ENSSSCG00000003645	683
ENSSSCG00000003646	0
ENSSSCG00000003647	752
ENSSSCG00000003648	1295
ENSSSCG00000003649	41
ENSSSCG00000003650	9
ENSSSCG00000003651	95
ENSSSCG00000003652	400
ENSSSCG00000003653	496
ENSSSCG00000019759	0
ENSSSCG00000003654	10428
ENSSSCG00000003655	1680
ENSSSCG00000003656	0
ENSSSCG00000019657	2
ENSSSCG00000003657	2592
ENSSSCG00000003658	1
ENSSSCG00000003659	3
ENSSSCG00000003660	1096
ENSSSCG00000018910	1
ENSSSCG00000019473	0
ENSSSCG00000019539	0
ENSSSCG00000003661	0
ENSSSCG00000003662	0
ENSSSCG00000003663	0
ENSSSCG00000003664	230
ENSSSCG00000003665	2
ENSSSCG00000003666	0
ENSSSCG00000003667	110
ENSSSCG00000003668	127
ENSSSCG00000003669	260
ENSSSCG00000003670	578
ENSSSCG00000003671	689
ENSSSCG00000003672	9298
ENSSSCG00000003673	414
ENSSSCG00000003674	79
ENSSSCG00000003675	55
ENSSSCG00000003676	21
ENSSSCG00000003677	67
ENSSSCG00000003678	0
ENSSSCG00000003679	917
ENSSSCG00000003680	1458
ENSSSCG00000003681	525
ENSSSCG00000019966	0
ENSSSCG00000003682	2577
ENSSSCG00000003683	617
ENSSSCG00000019153	0
ENSSSCG00000003685	0
ENSSSCG00000003686	460
ENSSSCG00000003687	570
ENSSSCG00000003688	1
ENSSSCG00000003689	8
ENSSSCG00000003690	38
ENSSSCG00000003691	2872
ENSSSCG00000003692	11077
ENSSSCG00000003693	160
ENSSSCG00000003694	2060
ENSSSCG00000003695	643
ENSSSCG00000003696	13
ENSSSCG00000020224	6
ENSSSCG00000003697	53
ENSSSCG00000019444	0
ENSSSCG00000018301	0
ENSSSCG00000018323	0
ENSSSCG00000003698	0
ENSSSCG00000003699	4
ENSSSCG00000003700	388
ENSSSCG00000018312	0
ENSSSCG00000003701	394
ENSSSCG00000003702	1919
ENSSSCG00000003703	21
ENSSSCG00000003704	6
ENSSSCG00000019828	0
ENSSSCG00000003705	132
ENSSSCG00000003706	43
ENSSSCG00000003707	1057
ENSSSCG00000003708	169
ENSSSCG00000003709	51
ENSSSCG00000003710	74
ENSSSCG00000003711	2
ENSSSCG00000003712	571
ENSSSCG00000019076	0
ENSSSCG00000018231	0
ENSSSCG00000003713	427
ENSSSCG00000003714	2
ENSSSCG00000003715	1857
ENSSSCG00000003716	763
ENSSSCG00000003717	0
ENSSSCG00000003718	226
ENSSSCG00000003719	154
ENSSSCG00000003720	0
ENSSSCG00000003721	0
ENSSSCG00000003722	707
ENSSSCG00000019533	0
ENSSSCG00000003723	2342
ENSSSCG00000003724	33
ENSSSCG00000003725	39
ENSSSCG00000003726	0
ENSSSCG00000003727	419
ENSSSCG00000003728	310
ENSSSCG00000003729	299
ENSSSCG00000003730	276
ENSSSCG00000019726	0
ENSSSCG00000003731	90
ENSSSCG00000003732	2
ENSSSCG00000020364	0
ENSSSCG00000003733	0
ENSSSCG00000003734	0
ENSSSCG00000003735	0
ENSSSCG00000003736	11
ENSSSCG00000003737	0
ENSSSCG00000003738	348
ENSSSCG00000003739	60
ENSSSCG00000003740	16
ENSSSCG00000003741	208
ENSSSCG00000003742	181
ENSSSCG00000003743	3156
ENSSSCG00000019111	0
ENSSSCG00000003744	144
ENSSSCG00000003745	50
ENSSSCG00000003746	8931
ENSSSCG00000003747	122
